cod_upp,upp,ano,mes,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,total_roubos,furto_veiculos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,recuperacao_veiculos,armas_apreendidas,cump_mandado_prisao,ocorr_flagrante,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias,data
28,Rocinha,2022,4,1,0,0,0,1,7,2,0,1,0,0,0,0,2,0,0,0,0,0,2,0,11,0,1,0,18,2,0,0,0,1,7,2,0,0,0,0,78,2022-04-01
22,Adeus / Baiana,2022,4,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,3,1,2,0,1,0,6,0,2,0,0,0,1,0,0,0,0,0,23,2022-04-01
23,Alemão,2022,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,17,2022-04-01
24,Chatuba,2022,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,2022-04-01
25,Fé / Sereno,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2022-04-01
26,Parque Proletário,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,2022-04-01
27,Vila Cruzeiro,2022,4,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,4,0,1,0,6,0,2,0,0,0,2,0,0,0,0,0,23,2022-04-01
38,Vila Kennedy,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
21,Fazendinha,2022,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,19,2022-04-01
31,Barreira do Vasco / Tuiuti,2022,4,0,0,0,0,0,5,0,1,3,0,0,9,2,13,2,0,0,3,0,36,1,44,0,1,0,12,2,3,0,0,5,8,1,0,0,0,0,133,2022-04-01
32,Caju,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
33,Cerro-Corá,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
34,Arará / Mandela,2022,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,9,2022-04-01
35,Lins,2022,4,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,5,0,7,0,0,0,11,0,4,0,0,0,1,0,0,0,0,0,43,2022-04-01
36,Camarista Méier,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
37,Mangueirinha,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
30,Manguinhos,2022,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,2,2,2,0,2,2,1,0,0,0,0,0,17,2022-04-01
20,Nova Brasília,2022,4,0,0,0,0,0,2,0,0,2,1,0,0,0,1,1,0,0,0,0,4,0,2,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,20,2022-04-01
29,Jacarezinho,2022,4,1,0,0,1,0,6,0,0,1,0,0,0,0,5,0,0,0,0,0,5,1,11,0,0,0,11,12,1,0,1,6,3,1,0,0,0,0,64,2022-04-01
18,Macacos,2022,4,0,0,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,1,0,4,1,1,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,23,2022-04-01
1,Santa Marta,2022,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2022-04-01
2,Cidade de Deus,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
3,Batam,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
4,Chapéu Mangueira / Babilônia,2022,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,2022-04-01
5,Pavão-Pavãozinho,2022,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,12,2022-04-01
6,Tabajaras,2022,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,1,2,1,0,0,0,0,21,2022-04-01
7,Providência,2022,4,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,5,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,25,2022-04-01
8,Borel,2022,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0,8,0,0,0,1,1,2,2,0,0,0,0,22,2022-04-01
19,Vidigal,2022,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,0,1,0,2,1,0,0,0,0,0,13,2022-04-01
10,Andaraí,2022,4,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,1,0,0,0,4,0,0,0,0,0,16,2022-04-01
11,Salgueiro,2022,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,0,9,2022-04-01
12,Turano,2022,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,5,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,19,2022-04-01
13,São João / Matriz / Queto,2022,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,9,2022-04-01
14,Coroa / Fallet / Fogueteiro,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
15,Escondidinho / Prazeres,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,9,2022-04-01
16,São Carlos,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-01
17,Mangueira,2022,4,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,6,3,11,0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,33,2022-04-01
9,Formiga,2022,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2022-04-01
27,Vila Cruzeiro,2022,5,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,7,1,13,3,0,3,2,0,0,0,0,0,35,2022-05-01
26,Parque Proletário,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,9,2022-05-01
22,Adeus / Baiana,2022,5,1,0,0,1,0,3,1,1,1,0,0,0,0,1,0,0,0,1,0,2,0,9,0,0,0,4,0,1,1,0,0,3,0,0,0,0,0,36,2022-05-01
24,Chatuba,2022,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,9,2022-05-01
23,Alemão,2022,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,0,0,0,0,0,14,2022-05-01
28,Rocinha,2022,5,0,0,0,0,3,8,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,12,0,0,0,16,0,0,2,2,8,8,1,0,0,0,0,80,2022-05-01
25,Fé / Sereno,2022,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,7,2022-05-01
29,Jacarezinho,2022,5,0,0,0,0,0,4,1,0,4,0,0,1,0,2,0,0,0,0,0,4,0,3,0,0,0,14,10,0,2,2,6,3,1,0,0,0,0,61,2022-05-01
33,Cerro-Corá,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
31,Barreira do Vasco / Tuiuti,2022,5,0,0,0,1,0,10,1,0,3,0,0,5,1,9,0,0,0,3,0,20,1,69,0,0,0,13,1,3,0,1,5,5,1,0,0,0,0,146,2022-05-01
32,Caju,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
34,Arará / Mandela,2022,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,2022-05-01
35,Lins,2022,5,0,0,0,0,0,1,2,0,0,0,0,0,12,1,0,0,0,0,0,14,0,7,0,0,0,8,0,1,0,0,1,3,0,0,0,0,0,57,2022-05-01
36,Camarista Méier,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
37,Mangueirinha,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
21,Fazendinha,2022,5,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,16,2022-05-01
30,Manguinhos,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4,1,5,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,23,2022-05-01
20,Nova Brasília,2022,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,2022-05-01
38,Vila Kennedy,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
18,Macacos,2022,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,19,2022-05-01
1,Santa Marta,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7,2022-05-01
2,Cidade de Deus,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
3,Batam,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
4,Chapéu Mangueira / Babilônia,2022,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,1,0,2,1,0,0,0,0,0,13,2022-05-01
5,Pavão-Pavãozinho,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,2,1,3,1,0,0,0,0,0,22,2022-05-01
6,Tabajaras,2022,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,21,2022-05-01
7,Providência,2022,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,3,0,0,0,3,2,2,1,1,0,0,0,0,0,0,0,20,2022-05-01
8,Borel,2022,5,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,13,1,0,2,0,1,0,0,0,0,0,0,32,2022-05-01
19,Vidigal,2022,5,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,4,0,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,24,2022-05-01
10,Andaraí,2022,5,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,4,0,1,0,1,2,2,0,0,0,0,0,26,2022-05-01
11,Salgueiro,2022,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,2022-05-01
12,Turano,2022,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,19,2022-05-01
13,São João / Matriz / Queto,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,7,0,2,0,0,1,0,0,0,0,0,0,17,2022-05-01
14,Coroa / Fallet / Fogueteiro,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
15,Escondidinho / Prazeres,2022,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,6,1,2,1,0,1,2,0,0,0,0,0,18,2022-05-01
16,São Carlos,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-01
17,Mangueira,2022,5,0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,12,0,0,0,5,2,0,0,1,0,4,1,0,0,0,0,47,2022-05-01
9,Formiga,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,2022-05-01
26,Parque Proletário,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,2022-06-01
25,Fé / Sereno,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2022-06-01
21,Fazendinha,2022,6,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,5,0,4,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,24,2022-06-01
23,Alemão,2022,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2022-06-01
22,Adeus / Baiana,2022,6,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,1,0,3,1,4,0,0,0,6,2,0,1,2,2,2,0,0,0,0,0,32,2022-06-01
27,Vila Cruzeiro,2022,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,1,2,0,0,0,1,0,0,0,0,0,23,2022-06-01
24,Chatuba,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,9,2022-06-01
28,Rocinha,2022,6,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10,0,0,0,8,1,0,0,3,4,2,3,0,0,0,0,56,2022-06-01
33,Cerro-Corá,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
30,Manguinhos,2022,6,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,25,2022-06-01
31,Barreira do Vasco / Tuiuti,2022,6,0,0,0,0,0,10,0,0,2,0,0,3,1,9,1,0,0,9,0,26,4,95,0,0,0,12,1,2,0,2,3,12,2,0,0,0,0,187,2022-06-01
32,Caju,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
34,Arará / Mandela,2022,6,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,4,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,14,2022-06-01
35,Lins,2022,6,0,0,0,0,8,3,2,0,0,0,0,1,7,2,1,0,0,0,0,15,0,8,0,1,0,9,1,2,0,0,1,1,0,0,0,0,0,62,2022-06-01
36,Camarista Méier,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
37,Mangueirinha,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
20,Nova Brasília,2022,6,0,0,0,0,0,4,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,2,0,1,0,6,1,1,0,0,0,1,2,0,0,0,0,24,2022-06-01
29,Jacarezinho,2022,6,0,0,0,0,0,4,1,0,3,0,1,2,0,2,0,0,0,4,0,15,0,11,0,0,0,9,12,2,1,4,7,4,0,0,0,0,0,70,2022-06-01
38,Vila Kennedy,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
19,Vidigal,2022,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,22,2022-06-01
17,Mangueira,2022,6,0,0,0,0,0,4,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0,2,1,3,0,0,2,3,2,0,0,0,0,35,2022-06-01
18,Macacos,2022,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,17,2022-06-01
1,Santa Marta,2022,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,14,2022-06-01
2,Cidade de Deus,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
3,Batam,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
4,Chapéu Mangueira / Babilônia,2022,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,11,2022-06-01
6,Tabajaras,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,7,0,1,0,1,1,1,0,0,0,0,0,18,2022-06-01
7,Providência,2022,6,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,1,0,1,0,4,0,0,0,0,0,18,2022-06-01
8,Borel,2022,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,8,1,1,0,0,0,3,0,0,0,0,0,28,2022-06-01
5,Pavão-Pavãozinho,2022,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,6,0,7,0,0,0,0,0,0,21,2022-06-01
10,Andaraí,2022,6,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,7,1,1,1,0,5,3,0,0,0,0,0,27,2022-06-01
11,Salgueiro,2022,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,8,2022-06-01
12,Turano,2022,6,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,2022-06-01
13,São João / Matriz / Queto,2022,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,16,2022-06-01
14,Coroa / Fallet / Fogueteiro,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
15,Escondidinho / Prazeres,2022,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,9,2022-06-01
16,São Carlos,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-01
9,Formiga,2022,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,7,2022-06-01
28,Rocinha,2022,7,1,0,0,0,0,11,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,15,0,1,0,11,2,0,0,4,5,6,4,0,0,0,0,76,2022-07-01
22,Adeus / Baiana,2022,7,1,0,0,14,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,3,1,6,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,30,2022-07-01
23,Alemão,2022,7,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,2022-07-01
24,Chatuba,2022,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,9,2022-07-01
25,Fé / Sereno,2022,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5,2022-07-01
26,Parque Proletário,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022-07-01
27,Vila Cruzeiro,2022,7,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,5,0,0,0,6,0,3,1,1,0,0,0,0,0,0,0,26,2022-07-01
29,Jacarezinho,2022,7,0,0,0,0,0,6,0,0,2,0,0,4,0,1,0,0,0,0,0,7,1,13,0,0,0,10,17,1,0,1,9,0,0,1,0,0,0,72,2022-07-01
38,Vila Kennedy,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
31,Barreira do Vasco / Tuiuti,2022,7,3,0,0,0,0,9,0,1,9,1,0,7,0,9,2,0,0,6,0,25,3,53,0,0,0,6,1,1,2,1,5,4,1,0,0,0,0,138,2022-07-01
32,Caju,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
33,Cerro-Corá,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
34,Arará / Mandela,2022,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,11,2022-07-01
35,Lins,2022,7,0,0,0,0,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,9,0,1,0,11,0,4,0,0,1,0,0,0,0,0,0,58,2022-07-01
36,Camarista Méier,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
37,Mangueirinha,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
21,Fazendinha,2022,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,15,2022-07-01
30,Manguinhos,2022,7,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,11,0,3,0,0,1,1,0,0,0,0,0,32,2022-07-01
20,Nova Brasília,2022,7,4,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,1,5,0,3,1,1,0,0,0,0,28,2022-07-01
19,Vidigal,2022,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,11,2022-07-01
18,Macacos,2022,7,0,0,0,0,0,7,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,22,2022-07-01
2,Cidade de Deus,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
3,Batam,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-01
4,Chapéu Mangueira / Babilônia,2022,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,11,2022-07-01
5,Pavão-Pavãozinho,2022,7,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,4,0,0,0,3,0,1,0,0,0,0,18,2022-07-01
